material_id,cpse_id,sector,plant_code,source_material_code,material_type,material_description,technical_spec_text,uom,existing_material_group,unit_price_inr,current_stock_qty,annual_procurement_qty,bucket,human_review_flag
MAT-MN-000065,CPSE-CIL,Coal Mining & Extraction,CIL-NCL-SINGRAULI-MINES,MAT-683201,ERSA,BEARING SPH ROLLER 22220K NORMAL,SPHERICAL ROLLER BEARING 100X180X46MM TAPERED BORE 1:12 NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,10899.5,8,46,BKT-BRG-SPH-22220K-NORMAL-00054,True
MAT-OG-000066,CPSE-ONGC,Oil & Gas Upstream,ONGC-MUMBAI-HIGH-OFFSHORE,MAT-560965,ERSA,Brg Sph Roller 22220K Normal,SPHERICAL ROLLER BEARING 100X180X46MM TAPERED BORE 1:12 NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,10715.81,15,72,BKT-BRG-SPH-22220K-NORMAL-00054,True
MAT-RP-000067,CPSE-IOCL,Refining & Petrochemicals,IOCL-GUJARAT-KOYALI-REFINERY,MAT-601682,ERSA,BRG SPH ROLLER 22220K NORMAL,SPHERICAL ROLLER BEARING 100X180X46MM TAPERED BORE 1:12 NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,12494.34,8,23,BKT-BRG-SPH-22220K-NORMAL-00054,True
MAT-PW-000068,CPSE-NTPC,Thermal Power Generation,NTPC-SINGRAULI-STPS-2000MW,MAT-744836,ERSA,SWING CHECK VALVE 4 INCH 150# WCB,SWING CHECK NON RETURN VALVE 4 INCH CLASS 150# FLANGED RF BODY WCB TRIM 8 BS 1868 / ASME B16.34,EA,PIPING-VALVES,23401.95,12,54,BKT-VLV-CHECK-4INCH-150#-WCB-00055,False
MAT-RP-000069,CPSE-IOCL,Refining & Petrochemicals,IOCL-GUJARAT-KOYALI-REFINERY,MAT-706260,ERSA,CONTACTOR 70A 3P 230VAC 3TF48,3-POLE POWER CONTACTOR 70A AC-3 415V CONTROL COIL 230V AC 50HZ 1NO+1NC CONTACTS IEC 60947-4-1,EA,ELECTRICAL-SWITCHGEAR,8963.54,12,32,BKT-ELE-CONT-70A-3TF48-230V-00056,False
MAT-MN-000070,CPSE-CIL,Coal Mining & Extraction,CIL-SECL-BILASPUR-MINES,MAT-132314,ERSA,MCCB 630A 3P 50KA THERM-MAG,MOULDED CASE CIRCUIT BREAKER 630A 3P 415V AC 50KA THERMAL MAGNETIC TRIP UNIT IEC 60947-2,EA,ELECTRICAL-SWITCHGEAR,66741.6,0,3,BKT-ELE-MCCB-630A-3P-50KA-00057,True
MAT-OG-000071,CPSE-ONGC,Oil & Gas Upstream,ONGC-RAJAHMUNDRY-ASSET,MAT-705363,ERSA,MCCB 630A 3P 50KA THERM-MAG,MOULDED CASE CIRCUIT BREAKER 630A 3P 415V AC 50KA THERMAL MAGNETIC TRIP UNIT IEC 60947-2,EA,ELECTRICAL-SWITCHGEAR,51849.88,1,5,BKT-ELE-MCCB-630A-3P-50KA-00057,True
MAT-HE-000072,CPSE-BHEL,Heavy Electrical Engineering,BHEL-HARIDWAR-HEEP,MAT-212247,ERSA,BALL VALVE 3 INCH 150# WCB FLGD,3-PIECE BALL VALVE FULL BORE 3 INCH CLASS 150# FLANGED BODY WCB PTFE SEAT LEVER OPERATED BS 5351 / ASME B16.34,EA,PIPING-VALVES,21888.01,25,83,BKT-VLV-BALL-3INCH-150#-WCB-00058,False
MAT-HE-000073,CPSE-BHEL,Heavy Electrical Engineering,BHEL-BHOPAL-HEP,MAT-336539,ERSA,BEARING BALL 6205 OPEN C3,DEEP GROOVE BALL BEARING 25X52X15MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,338.37,8,23,BKT-BRG-DGBB-6205-OPEN-00059,False
MAT-MN-000074,CPSE-CIL,Coal Mining & Extraction,CIL-NCL-SINGRAULI-MINES,MAT-655621,HIBE,STUD BOLT 1-1/4 INCH X 200MM B7 W/2NUTS ,HIGH TENSILE ALLOY STEEL STUD BOLT 1-1/4 INCH X 200MM ASTM A193 B7 WITH 2 HEAVY HEX NUTS ASTM A194 2H,SET,HARDWARE-FASTENERS,1409.93,260,875,BKT-FAS-STUD-1-14INCHX200MM-B7-2H-00060,False
MAT-PW-000075,CPSE-NTPC,Thermal Power Generation,NTPC-VINDHYACHAL-STPS-4760MW,MAT-227376,ERSA,BEARING BALL 6310 ZZ C3,DEEP GROOVE BALL BEARING 50X110X27MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,2163.73,1,3,BKT-BRG-DGBB-6310-ZZ-00061,False
MAT-RP-000076,CPSE-IOCL,Refining & Petrochemicals,IOCL-GUJARAT-KOYALI-REFINERY,MAT-394559,HIBE,PIPE SMLS SS 2 INCH SCH10S ASTM A312 TP3,SEAMLESS PIPE SIZE 2 INCH WALL THICKNESS SCH10S MATERIAL ASTM A312 TP304L ASME B36.10M / B36.19M,MTR,PIPING-TUBES,2100.05,15,47,BKT-PIPE-2INCH-SCH10S-ASTMA312TP304L-00062,False
MAT-OG-000077,CPSE-ONGC,Oil & Gas Upstream,ONGC-MUMBAI-HIGH-OFFSHORE,MAT-885939,ERSA,GATE VALVE 2 INCH 150# CF8M FLGD,GATE VALVE 2 INCH CLASS 150# FLANGED RF OS&Y RISING STEM BODY CF8M TRIM 8 API 600 / API 602 / ASME B16.34,EA,PIPING-VALVES,25153.54,6,26,BKT-VLV-GATE-2INCH-150#-CF8M-00063,False
MAT-MN-000078,CPSE-CIL,Coal Mining & Extraction,CIL-SECL-BILASPUR-MINES,MAT-753755,ERSA,BALL VALVE 2 INCH 150# WCB FLGD,3-PIECE BALL VALVE FULL BORE 2 INCH CLASS 150# FLANGED BODY WCB PTFE SEAT LEVER OPERATED BS 5351 / ASME B16.34,EA,PIPING-VALVES,6968.45,4,19,BKT-VLV-BALL-2INCH-150#-WCB-00064,False
MAT-ST-000079,CPSE-SAIL,Steel & Metals,SAIL-ROURKELA-STEEL-PLANT,MAT-716794,ERSA,BEARING BALL 6312 2RS1 C3,DEEP GROOVE BALL BEARING 60X130X31MM RUBBER SEALS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,2895.51,11,26,BKT-BRG-DGBB-6312-2RS1-00065,False
MAT-PW-000080,CPSE-NTPC,Thermal Power Generation,NTPC-KORBA-SUPER-THERMAL,MAT-822138,ERSA,RTD PT100 DUPLEX CL-A 6X600MM,RESISTANCE TEMPERATURE DETECTOR DUPLEX PT100 3-WIRE CLASS A SHEATH OD 6MM LENGTH 600MM SS316 IEC 60751,EA,INSTRUMENTATION-CONTROL,6067.48,1,5,BKT-INS-RTD-PT100-DUPLEX-600MM-00066,False
MAT-HE-000081,CPSE-BHEL,Heavy Electrical Engineering,BHEL-HYDERABAD-HPEP,MAT-294326,HIBE,CABLE LT XLPE 1.1KV 3.5C X 240 SQMM AL A,1.1KV GRADE 3.5C X 240 SQMM STRANDED ALUMINIUM CONDUCTOR XLPE INSULATED GALVANIZED STEEL ARMOURED PVC SHEATHED IS 7098,MTR,ELECTRICAL-CABLES,5025.02,7,20,BKT-CBL-LTXLPE-3.5CX240SQMM-1.1KV-00067,False
MAT-PW-000082,CPSE-NTPC,Thermal Power Generation,NTPC-SINGRAULI-STPS-2000MW,MAT-577197,ERSA,BEARING BALL 6210 ZZ C3,DEEP GROOVE BALL BEARING 50X90X20MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,1282.49,8,32,BKT-BRG-DGBB-6210-ZZ-00068,False
MAT-ST-000083,CPSE-SAIL,Steel & Metals,SAIL-ROURKELA-STEEL-PLANT,MAT-973003,HIBE,HEX HEAD BOLT M16 X 80MM GR 8.8,HEXAGONAL HEAD BOLT HIGH TENSILE M16 X 80MM LENGTH PROPERTY CLASS 8.8 IS 1364 / ISO 4014 GALVANIZED,NO,HARDWARE-FASTENERS,86.96,241,818,BKT-FAS-BOLT-M16X80MM-8.8-00069,False
MAT-PW-000084,CPSE-NTPC,Thermal Power Generation,NTPC-RAMAGUNDAM-STPS-2600MW,MAT-899547,ERSA,GATE VALVE 4 INCH 300# WCB FLGD,GATE VALVE 4 INCH CLASS 300# FLANGED RF OS&Y RISING STEM BODY WCB TRIM 8 API 600 / API 602 / ASME B16.34,EA,PIPING-VALVES,43639.86,0,3,BKT-VLV-GATE-4INCH-300#-WCB-00070,False
MAT-HE-000085,CPSE-BHEL,Heavy Electrical Engineering,BHEL-BHOPAL-HEP,MAT-661131,ERSA,BEARING SPH ROLLER 22316K NORMAL,SPHERICAL ROLLER BEARING 80X170X58MM TAPERED BORE 1:12 NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,14938.56,2,12,BKT-BRG-SPH-22316K-NORMAL-00071,False
MAT-HE-000086,CPSE-BHEL,Heavy Electrical Engineering,BHEL-HYDERABAD-HPEP,MAT-337248,HIBE,CARTRIDGE FILTER 25 MICRON 10 INCH PP,SPUN BONDED CARTRIDGE FILTER RATING 25 MICRON LENGTH 10 INCH MATERIAL PP DOE TYPE FOR INDUSTRIAL PROCESS LIQUIDS,EA,FILTERS-CONSUMABLES,207.45,43,183,BKT-FLTR-CART-25MICRON-10INCH-PP-00072,False
MAT-ST-000087,CPSE-SAIL,Steel & Metals,SAIL-DURGAPUR-STEEL-PLANT,MAT-473983,HIBE,SPIRAL WOUND GASKET 1 INCH 150# SS304/GR,SPIRAL WOUND METALLIC GASKET 1 INCH CLASS 150# CENTERING RING CS INNER RING SS304 GRAPHITE FILLER ASME B16.20,EA,GASKETS-SEALING-PRODUCTS,236.35,169,528,BKT-SEAL-SPRL-1INCH-150#-SS304-00073,False
MAT-MN-000088,CPSE-CIL,Coal Mining & Extraction,CIL-MCL-SAMBALPUR-MINES,MAT-998683,ERSA,BEARING SPH ROLLER 22314 C3,SPHERICAL ROLLER BEARING 70X150X51MM CYLINDRICAL BORE C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,10383.3,7,31,BKT-BRG-SPH-22314-C3-00074,False
MAT-HE-000089,CPSE-BHEL,Heavy Electrical Engineering,BHEL-HYDERABAD-HPEP,MAT-782537,ERSA,BEARING SPH ROLLER 22216 NORMAL,SPHERICAL ROLLER BEARING 80X140X33MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,6157.31,4,16,BKT-BRG-SPH-22216-NORMAL-00075,False
MAT-RP-000090,CPSE-IOCL,Refining & Petrochemicals,IOCL-HALDIA-REFINERY,MAT-478790,ERSA,MCB 32A 1P C CURVE 10KA,MINIATURE CIRCUIT BREAKER 32A 1P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1,EA,ELECTRICAL-SWITCHGEAR,351.0,13,36,BKT-ELE-MCB-32A-1P-C-00076,False
MAT-HE-000091,CPSE-BHEL,Heavy Electrical Engineering,BHEL-HYDERABAD-HPEP,MAT-184878,ERSA,MCB 32A 1P C CURVE 10KA,MINIATURE CIRCUIT BREAKER 32A 1P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1,EA,ELECTRICAL-SWITCHGEAR,292.76,4,26,BKT-ELE-MCB-32A-1P-C-00076,False
MAT-OG-000092,CPSE-ONGC,Oil & Gas Upstream,ONGC-ANKLESHWAR-ASSET,MAT-717772,ERSA,Mcb 32A 1P C Curve 10Ka,MINIATURE CIRCUIT BREAKER 32A 1P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1,EA,ELECTRICAL-SWITCHGEAR,309.07,21,53,BKT-ELE-MCB-32A-1P-C-00076,False
MAT-OG-000093,CPSE-ONGC,Oil & Gas Upstream,ONGC-URAN-PROCESSING-PLANT,MAT-426368,ERSA,GATE VALVE 1 INCH 150# A105 FLGD,GATE VALVE 1 INCH CLASS 150# FLANGED RF OS&Y RISING STEM BODY A105 TRIM 8 API 600 / API 602 / ASME B16.34,EA,PIPING-VALVES,4785.42,5,13,BKT-VLV-GATE-1INCH-150#-A105-00077,False
MAT-RP-000094,CPSE-IOCL,Refining & Petrochemicals,IOCL-GUJARAT-KOYALI-REFINERY,MAT-665950,ERSA,GATE VALVE 1 IN 150# A105 FLGD,GATE VALVE 1 INCH CLASS 150# FLANGED RF OS&Y RISING STEM BODY A105 TRIM 8 API 600 / API 602 / ASME B16.34,EA,PIPING-VALVES,5647.97,7,18,BKT-VLV-GATE-1INCH-150#-A105-00077,False
MAT-OG-000095,CPSE-ONGC,Oil & Gas Upstream,ONGC-RAJAHMUNDRY-ASSET,MAT-619792,HIBE,SPIRAL WOUND GASKET 6 INCH 150# SS304/GR,SPIRAL WOUND METALLIC GASKET 6 INCH CLASS 150# CENTERING RING CS INNER RING SS304 GRAPHITE FILLER ASME B16.20,EA,GASKETS-SEALING-PRODUCTS,1021.85,46,198,BKT-SEAL-SPRL-6INCH-150#-SS304-00078,False
MAT-OG-000096,CPSE-ONGC,Oil & Gas Upstream,ONGC-URAN-PROCESSING-PLANT,MAT-822865,ERSA,PRESSURE TRANSMITTER 0-40 BAR 4-20MA HAR,SMART PRESSURE TRANSMITTER RANGE 0-40 BAR OUTPUT 4-20MA HART DIAPHRAGM SS316L PROCESS CONN 1/2 INCH NPT ACCURACY 0.065%,EA,INSTRUMENTATION-CONTROL,52270.37,0,1,BKT-INS-XMTR-PRESSURE-0-40BAR-4-20MAHART-00079,False
MAT-PW-000097,CPSE-NTPC,Thermal Power Generation,NTPC-KORBA-SUPER-THERMAL,MAT-446096,ERSA,BEARING SPH ROLLER 22216K C3,SPHERICAL ROLLER BEARING 80X140X33MM TAPERED BORE 1:12 C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,6711.48,10,31,BKT-BRG-SPH-22216K-C3-00080,False
MAT-RP-000098,CPSE-IOCL,Refining & Petrochemicals,IOCL-HALDIA-REFINERY,MAT-301741,ERSA,BEARING BALL 6305 ZZ C3,DEEP GROOVE BALL BEARING 25X62X17MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,537.78,11,30,BKT-BRG-DGBB-6305-ZZ-00081,False
MAT-RP-000099,CPSE-IOCL,Refining & Petrochemicals,IOCL-GUJARAT-KOYALI-REFINERY,MAT-724652,ERSA,PRESSURE GAUGE 0-16 KG/CM2 DIAL 100MM,INDUSTRIAL BOURDON TUBE PRESSURE GAUGE RANGE 0-16 KG/CM2 DIAL 100MM BOTTOM MOUNT 1/2 INCH NPT CASE SS304 IP65 ASME B40.100,EA,INSTRUMENTATION-CONTROL,2865.91,9,24,BKT-INS-GAUGE-0-16KGCM2-100MM-00082,False
MAT-MN-000100,CPSE-CIL,Coal Mining & Extraction,CIL-SECL-BILASPUR-MINES,MAT-616646,ERSA,PRESSURE TRANSMITTER 0-40 BAR 4-20MA HAR,SMART PRESSURE TRANSMITTER RANGE 0-40 BAR OUTPUT 4-20MA HART DIAPHRAGM SS316L PROCESS CONN 1/2 INCH NPT ACCURACY 0.065%,EA,INSTRUMENTATION-CONTROL,67057.05,0,3,BKT-INS-XMTR-PRESSURE-0-40BAR-4-20MAHART-00083,False
MAT-OG-000101,CPSE-ONGC,Oil & Gas Upstream,ONGC-ANKLESHWAR-ASSET,MAT-665414,HIBE,CABLE LT XLPE 1.1KV 3.5C X 240 SQMM AL A,1.1KV GRADE 3.5C X 240 SQMM STRANDED ALUMINIUM CONDUCTOR XLPE INSULATED GALVANIZED STEEL ARMOURED PVC SHEATHED IS 7098,MTR,ELECTRICAL-CABLES,5706.53,2,7,BKT-CBL-LTXLPE-3.5CX240SQMM-1.1KV-00084,False
MAT-MN-000102,CPSE-CIL,Coal Mining & Extraction,CIL-SECL-BILASPUR-MINES,MAT-936096,ERSA,BEARING BALL 6204 OPEN C3,DEEP GROOVE BALL BEARING 20X47X14MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,236.3,6,17,BKT-BRG-DGBB-6204-OPEN-00085,False
MAT-PW-000103,CPSE-NTPC,Thermal Power Generation,NTPC-DADRI-POWER-STATION,MAT-672172,ERSA,BEARING BALL 6314 2RS1 C3,DEEP GROOVE BALL BEARING 70X150X35MM RUBBER SEALS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,4454.61,6,18,BKT-BRG-DGBB-6314-2RS1-00086,False
MAT-ST-000104,CPSE-SAIL,Steel & Metals,SAIL-BOKARO-STEEL-PLANT,MAT-231484,ERSA,BEARING BALL 6310 OPEN C3,DEEP GROOVE BALL BEARING 50X110X27MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,1967.65,3,12,BKT-BRG-DGBB-6310-OPEN-00087,False
MAT-HE-000105,CPSE-BHEL,Heavy Electrical Engineering,BHEL-BHOPAL-HEP,MAT-269146,HIBE,PIPE SMLS CS 2 INCH SCH40 ASTM A106 GR B,SEAMLESS PIPE SIZE 2 INCH WALL THICKNESS SCH40 MATERIAL ASTM A106 GR B ASME B36.10M / B36.19M,MTR,PIPING-TUBES,771.88,5,21,BKT-PIPE-2INCH-SCH40-ASTMA106GRB-00088,False
MAT-MN-000106,CPSE-CIL,Coal Mining & Extraction,CIL-MCL-SAMBALPUR-MINES,MAT-518603,ERSA,DIFF PRESSURE TRANSMITTER 0-10000 MMWC 4,SMART DIFF PRESSURE TRANSMITTER RANGE 0-10000 MMWC OUTPUT 4-20MA HART DIAPHRAGM SS316L PROCESS CONN 1/2 INCH NPT ACCURACY 0.065%,EA,INSTRUMENTATION-CONTROL,91460.91,1,5,BKT-INS-XMTR-DIFFPRESSURE-0-10000MMWC-4-20MAHART-00089,False
MAT-HE-000107,CPSE-BHEL,Heavy Electrical Engineering,BHEL-TRICHY-BOILER-PLANT,MAT-607264,HIBE,CARTRIDGE FILTER 25 MICRON 10 INCH PP,SPUN BONDED CARTRIDGE FILTER RATING 25 MICRON LENGTH 10 INCH MATERIAL PP DOE TYPE FOR INDUSTRIAL PROCESS LIQUIDS,EA,FILTERS-CONSUMABLES,255.04,377,1126,BKT-FLTR-CART-25MICRON-10INCH-PP-00090,False
MAT-ST-000108,CPSE-SAIL,Steel & Metals,SAIL-BHILAI-STEEL-PLANT,MAT-744964,ERSA,BEARING BALL 6205 ZZ C3,DEEP GROOVE BALL BEARING 25X52X15MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,338.06,8,28,BKT-BRG-DGBB-6205-ZZ-00091,False
MAT-PW-000109,CPSE-NTPC,Thermal Power Generation,NTPC-KORBA-SUPER-THERMAL,MAT-199330,ERSA,MCCB 100A 3P 25KA THERM-MAG,MOULDED CASE CIRCUIT BREAKER 100A 3P 415V AC 25KA THERMAL MAGNETIC TRIP UNIT IEC 60947-2,EA,ELECTRICAL-SWITCHGEAR,10410.35,9,30,BKT-ELE-MCCB-100A-3P-25KA-00092,False
MAT-PW-000110,CPSE-NTPC,Thermal Power Generation,NTPC-KORBA-SUPER-THERMAL,MAT-192489,ERSA,BALL VALVE 1 INCH 300# CF8M FLGD,3-PIECE BALL VALVE FULL BORE 1 INCH CLASS 300# FLANGED BODY CF8M PTFE SEAT LEVER OPERATED BS 5351 / ASME B16.34,EA,PIPING-VALVES,5562.62,8,23,BKT-VLV-BALL-1INCH-300#-CF8M-00093,False
MAT-PW-000111,CPSE-NTPC,Thermal Power Generation,NTPC-KORBA-SUPER-THERMAL,MAT-732749,ERSA,GATE VALVE 4 INCH 300# WCB FLGD,GATE VALVE 4 INCH CLASS 300# FLANGED RF OS&Y RISING STEM BODY WCB TRIM 8 API 600 / API 602 / ASME B16.34,EA,PIPING-VALVES,40889.92,0,1,BKT-VLV-GATE-4INCH-300#-WCB-00094,False
MAT-HE-000112,CPSE-BHEL,Heavy Electrical Engineering,BHEL-HYDERABAD-HPEP,MAT-784742,ERSA,GATE VALVE 4 IN 300# WCB FLGD,GATE VALVE 4 INCH CLASS 300# FLANGED RF OS&Y RISING STEM BODY WCB TRIM 8 API 600 / API 602 / ASME B16.34,EA,PIPING-VALVES,39630.0,1,4,BKT-VLV-GATE-4INCH-300#-WCB-00094,False
MAT-MN-000113,CPSE-CIL,Coal Mining & Extraction,CIL-MCL-SAMBALPUR-MINES,MAT-860008,HIBE,STUD BOLT 5/8 INCH X 110MM B7 W/2NUTS 2H,HIGH TENSILE ALLOY STEEL STUD BOLT 5/8 INCH X 110MM ASTM A193 B7 WITH 2 HEAVY HEX NUTS ASTM A194 2H,SET,HARDWARE-FASTENERS,316.15,98,276,BKT-FAS-STUD-58INCHX110MM-B7-2H-00095,False
MAT-OG-000114,CPSE-ONGC,Oil & Gas Upstream,ONGC-HAZIRA-GAS-PLANT,MAT-521221,HIBE,FLANGE SORF 3 INCH 150# A105,FORGED CARBON STEEL FLANGE SORF SIZE 3 INCH CLASS 150# ASTM A105 ASME B16.5,EA,PIPING-FITTINGS,1274.1,48,176,BKT-FLG-SORF-3INCH-150#-A105-00096,False
MAT-PW-000115,CPSE-NTPC,Thermal Power Generation,NTPC-DADRI-POWER-STATION,MAT-775927,ERSA,CONTACTOR 70A 3P 230VAC 3TF48,3-POLE POWER CONTACTOR 70A AC-3 415V CONTROL COIL 230V AC 50HZ 1NO+1NC CONTACTS IEC 60947-4-1,EA,ELECTRICAL-SWITCHGEAR,11156.29,4,21,BKT-ELE-CONT-70A-3TF48-230V-00097,False
MAT-PW-000116,CPSE-NTPC,Thermal Power Generation,NTPC-DADRI-POWER-STATION,MAT-138931,ERSA,BEARING BALL 6314 2RS1 C3,DEEP GROOVE BALL BEARING 70X150X35MM RUBBER SEALS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,5696.93,9,31,BKT-BRG-DGBB-6314-2RS1-00098,False
MAT-ST-000117,CPSE-SAIL,Steel & Metals,SAIL-IISCO-BURNPUR,MAT-526377,HIBE,CABLE LT XLPE 1.1KV 4C X 16 SQMM AL ARMD,1.1KV GRADE 4C X 16 SQMM STRANDED ALUMINIUM CONDUCTOR XLPE INSULATED GALVANIZED STEEL ARMOURED PVC SHEATHED IS 7098,MTR,ELECTRICAL-CABLES,483.74,8,23,BKT-CBL-LTXLPE-4CX16SQMM-1.1KV-00099,False
MAT-ST-000118,CPSE-SAIL,Steel & Metals,SAIL-ROURKELA-STEEL-PLANT,MAT-880349,ERSA,BEARING SPH ROLLER 22216 NORMAL,SPHERICAL ROLLER BEARING 80X140X33MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,5908.56,2,9,BKT-BRG-SPH-22216-NORMAL-00100,False
MAT-PW-000119,CPSE-NTPC,Thermal Power Generation,NTPC-DADRI-POWER-STATION,MAT-147154,ERSA,BEARING SPH ROLLER 22316 C3,SPHERICAL ROLLER BEARING 80X170X58MM CYLINDRICAL BORE C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,19469.52,13,61,BKT-BRG-SPH-22316-C3-00101,True
MAT-OG-000120,CPSE-ONGC,Oil & Gas Upstream,ONGC-RAJAHMUNDRY-ASSET,MAT-336281,ERSA,BEARING SPH ROLLER 22316 C3,SPHERICAL ROLLER BEARING 80X170X58MM CYLINDRICAL BORE C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,21183.92,11,44,BKT-BRG-SPH-22316-C3-00101,True
MAT-ST-000121,CPSE-SAIL,Steel & Metals,SAIL-IISCO-BURNPUR,MAT-942846,ERSA,BEARING BALL 6206 OPEN C3,DEEP GROOVE BALL BEARING 30X62X16MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,463.23,19,46,BKT-BRG-DGBB-6206-OPEN-00102,False
MAT-MN-000122,CPSE-CIL,Coal Mining & Extraction,CIL-NCL-SINGRAULI-MINES,MAT-363416,ERSA,BEARING BALL 6312 2RS1 C3,DEEP GROOVE BALL BEARING 60X130X31MM RUBBER SEALS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,3836.31,2,11,BKT-BRG-DGBB-6312-2RS1-00103,False
MAT-MN-000123,CPSE-CIL,Coal Mining & Extraction,CIL-SECL-BILASPUR-MINES,MAT-660453,ERSA,BRG BL 6312 2RS1 C3,DEEP GROOVE BALL BEARING 60X130X31MM RUBBER SEALS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,3761.99,18,75,BKT-BRG-DGBB-6312-2RS1-00103,False
MAT-ST-000124,CPSE-SAIL,Steel & Metals,SAIL-ROURKELA-STEEL-PLANT,MAT-123395,ERSA,GATE VALVE 2 INCH 600# A105 FLGD,GATE VALVE 2 INCH CLASS 600# FLANGED RF OS&Y RISING STEM BODY A105 TRIM 8 API 600 / API 602 / ASME B16.34,EA,PIPING-VALVES,25066.29,1,7,BKT-VLV-GATE-2INCH-600#-A105-00104,False
MAT-HE-000125,CPSE-BHEL,Heavy Electrical Engineering,BHEL-HYDERABAD-HPEP,MAT-865657,ERSA,BEARING BALL 6206 OPEN C3,DEEP GROOVE BALL BEARING 30X62X16MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,472.74,9,39,BKT-BRG-DGBB-6206-OPEN-00105,False
MAT-RP-000126,CPSE-IOCL,Refining & Petrochemicals,IOCL-GUJARAT-KOYALI-REFINERY,MAT-934948,ERSA,BEARING BL 6206 OPEN C3,DEEP GROOVE BALL BEARING 30X62X16MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,503.22,27,141,BKT-BRG-DGBB-6206-OPEN-00105,False
MAT-PW-000127,CPSE-NTPC,Thermal Power Generation,NTPC-VINDHYACHAL-STPS-4760MW,MAT-154654,ERSA,MCCB 250A 3P 36KA THERM-MAG,MOULDED CASE CIRCUIT BREAKER 250A 3P 415V AC 36KA THERMAL MAGNETIC TRIP UNIT IEC 60947-2,EA,ELECTRICAL-SWITCHGEAR,26453.21,4,11,BKT-ELE-MCCB-250A-3P-36KA-00106,False
MAT-PW-000128,CPSE-NTPC,Thermal Power Generation,NTPC-DADRI-POWER-STATION,MAT-207329,HIBE,STUD BOLT 7/8 INCH X 150MM B7 W/2NUTS 2H,HIGH TENSILE ALLOY STEEL STUD BOLT 7/8 INCH X 150MM ASTM A193 B7 WITH 2 HEAVY HEX NUTS ASTM A194 2H,SET,HARDWARE-FASTENERS,433.76,38,175,BKT-FAS-STUD-78INCHX150MM-B7-2H-00107,False
MAT-OG-000129,CPSE-ONGC,Oil & Gas Upstream,ONGC-URAN-PROCESSING-PLANT,MAT-305671,ERSA,BEARING SPH ROLLER 22320 NORMAL,SPHERICAL ROLLER BEARING 100X215X73MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,32652.98,6,26,BKT-BRG-SPH-22320-NORMAL-00108,False
MAT-ST-000130,CPSE-SAIL,Steel & Metals,SAIL-BHILAI-STEEL-PLANT,MAT-285560,ERSA,BRG SPH ROLLER 22320 NORMAL,SPHERICAL ROLLER BEARING 100X215X73MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,31119.38,4,16,BKT-BRG-SPH-22320-NORMAL-00108,False
